"line","section_name","section_artist","song_name","artist_name","song_id"
"Have you seen his ankles lately?","Leif and I are on the train to new york","Saves the Day","The Way His Collar Falls","Saves the Day",1613506
"I know he's next to me","Leif and I are on the train to new york","Saves the Day","The Way His Collar Falls","Saves the Day",1613506
"I feel his sweater here","Leif and I are on the train to new york","Saves the Day","The Way His Collar Falls","Saves the Day",1613506
"But when im sleepin', it's only green sheets","Leif and I are on the train to new york","Saves the Day","The Way His Collar Falls","Saves the Day",1613506
"And the hair down my legs","Leif and I are on the train to new york","Saves the Day","The Way His Collar Falls","Saves the Day",1613506
"I think I'll write you, Leif","Leif and I are on the train to new york","Saves the Day","The Way His Collar Falls","Saves the Day",1613506
"When I'm near Tuesday","Leif and I are on the train to new york","Saves the Day","The Way His Collar Falls","Saves the Day",1613506
"Sometime before you go","Leif and I are on the train to new york","Saves the Day","The Way His Collar Falls","Saves the Day",1613506
"And I'm back on the train","Leif and I are on the train to new york","Saves the Day","The Way His Collar Falls","Saves the Day",1613506
"Leif and I are on the train to new york","Leif and I are on the train to new york","Saves the Day","The Way His Collar Falls","Saves the Day",1613506
"In car 1399","Leif and I are on the train to new york","Saves the Day","The Way His Collar Falls","Saves the Day",1613506
"There's a guy with a quarter in his ear","Leif and I are on the train to new york","Saves the Day","The Way His Collar Falls","Saves the Day",1613506
"And I've seen Leif only once in the past 2 months","Leif and I are on the train to new york","Saves the Day","The Way His Collar Falls","Saves the Day",1613506
"His hair is stickin' up a little in the front","Leif and I are on the train to new york","Saves the Day","The Way His Collar Falls","Saves the Day",1613506
"Yeah, he's losin' it just a bit","Leif and I are on the train to new york","Saves the Day","The Way His Collar Falls","Saves the Day",1613506
"When I get home tonight, I'll miss him","Leif and I are on the train to new york","Saves the Day","The Way His Collar Falls","Saves the Day",1613506
"The sky grows bigger every day","Verse 1","Saves the Day","Third Engine","Saves the Day",1280100
"And the other week I hopped on a train","Verse 1","Saves the Day","Third Engine","Saves the Day",1280100
"Cutting through state lines","Verse 1","Saves the Day","Third Engine","Saves the Day",1280100
"To come to you as the crow flies","Verse 1","Saves the Day","Third Engine","Saves the Day",1280100
"Out there in the offing everything was melon and orange","Verse 1","Saves the Day","Third Engine","Saves the Day",1280100
"Did you know, my sweet","Chorus","Saves the Day","Third Engine","Saves the Day",1280100
"That I once took the liberty of watching you in your sleep?","Chorus","Saves the Day","Third Engine","Saves the Day",1280100
"And I just want you to know","Verse 2","Saves the Day","Third Engine","Saves the Day",1280100
"That every pool of water reminds me of you","Verse 2","Saves the Day","Third Engine","Saves the Day",1280100
"Is that all right?","Verse 2","Saves the Day","Third Engine","Saves the Day",1280100
"I hope you think it's cool","Verse 2","Saves the Day","Third Engine","Saves the Day",1280100
"Sometimes a train can't go as fast as I want it to","Verse 2","Saves the Day","Third Engine","Saves the Day",1280100
"Did you know, my sweet","Chorus","Saves the Day","Third Engine","Saves the Day",1280100
"That I once took the liberty of watching you in your sleep?","Chorus","Saves the Day","Third Engine","Saves the Day",1280100
"I rolled over and over","Chorus","Saves the Day","Third Engine","Saves the Day",1280100
"Trying to touch your knees underneath the sheets","Chorus","Saves the Day","Third Engine","Saves the Day",1280100
"Trying to touch your knees","Chorus","Saves the Day","Third Engine","Saves the Day",1280100
"Everything seemed a little easier","Verse 3","Saves the Day","Third Engine","Saves the Day",1280100
"When we weren't one hundred miles apart","Verse 3","Saves the Day","Third Engine","Saves the Day",1280100
"The person across from me","Verse 3","Saves the Day","Third Engine","Saves the Day",1280100
"Sitting in her train seat, reminded me of you","Verse 3","Saves the Day","Third Engine","Saves the Day",1280100
"And I looked out past her cheeks","Verse 3","Saves the Day","Third Engine","Saves the Day",1280100
"Through the glass-light conduit","Verse 3","Saves the Day","Third Engine","Saves the Day",1280100
"The sun had sunk","Verse 3","Saves the Day","Third Engine","Saves the Day",1280100
"Disappeared into New Jersey","Verse 3","Saves the Day","Third Engine","Saves the Day",1280100
"""Oh, why don't they have phones on these things?""","Verse 3","Saves the Day","Third Engine","Saves the Day",1280100
"What can I do?","Verse 3","Saves the Day","Third Engine","Saves the Day",1280100
"I'm stuck thinking about you","Verse 3","Saves the Day","Third Engine","Saves the Day",1280100
"Did you know, my sweet","Chorus","Saves the Day","Third Engine","Saves the Day",1280100
"That I once took the liberty of watching you in your sleep?","Chorus","Saves the Day","Third Engine","Saves the Day",1280100
"I rolled over and over","Chorus","Saves the Day","Third Engine","Saves the Day",1280100
"Trying to touch your knees underneath the sheets","Chorus","Saves the Day","Third Engine","Saves the Day",1280100
"Trying to touch your knees","Chorus","Saves the Day","Third Engine","Saves the Day",1280100
"Tonight will be the night that we begin to ease the plugs out of the dam","Verse 1:","Saves the Day","This Is Not an Exit","Saves the Day",694722
"And we will stand knee deep in the flow","Verse 1:","Saves the Day","This Is Not an Exit","Saves the Day",694722
"The undertow will grab our heels and won't let go","Verse 1:","Saves the Day","This Is Not an Exit","Saves the Day",694722
"And while we hold, our legs quivering","Verse 1:","Saves the Day","This Is Not an Exit","Saves the Day",694722
"The water rises now to our teeth when we just let go","Verse 1:","Saves the Day","This Is Not an Exit","Saves the Day",694722
"And sail belly up to the clouds, the rocks scraping our backs","Chorus:","Saves the Day","This Is Not an Exit","Saves the Day",694722
"To breathe in the air will be the only thing that we have","Chorus:","Saves the Day","This Is Not an Exit","Saves the Day",694722
"And all the wasted nights and empty moments in our lives","Verse 2:","Saves the Day","This Is Not an Exit","Saves the Day",694722
"Are flushed away as we sway with the rhythm of the waves bobbing us up","Verse 2:","Saves the Day","This Is Not an Exit","Saves the Day",694722
"Crests fall to troughs as we feel our gills open up","Verse 2:","Saves the Day","This Is Not an Exit","Saves the Day",694722
"And sail belly up to the clouds, the rocks scraping our backs","Chorus:","Saves the Day","This Is Not an Exit","Saves the Day",694722
"To breathe in the air will be the only thing that we have","Chorus:","Saves the Day","This Is Not an Exit","Saves the Day",694722
"And if the hook sets in the bottom of our lungs","Post Chorus:","Saves the Day","This Is Not an Exit","Saves the Day",694722
"We'll rip it out and lick the blood off with our tongues","Post Chorus:","Saves the Day","This Is Not an Exit","Saves the Day",694722
"Despair can ravage you if you turn your head around","Verse 3:","Saves the Day","This Is Not an Exit","Saves the Day",694722
"To look down the path that's lead you here, cause what can you change?","Verse 3:","Saves the Day","This Is Not an Exit","Saves the Day",694722
"You're a vessel now floating down the waterways","Verse 3:","Saves the Day","This Is Not an Exit","Saves the Day",694722
"You can take your rudder and aim your ship","Verse 3:","Saves the Day","This Is Not an Exit","Saves the Day",694722
"Just don't bother with the things left in your wake","Verse 3:","Saves the Day","This Is Not an Exit","Saves the Day",694722
"Just sail belly up to the clouds, the rocks scraping your back","Chorus/Outro:","Saves the Day","This Is Not an Exit","Saves the Day",694722
"To breathe in the air will be the only thing that you have","Chorus/Outro:","Saves the Day","This Is Not an Exit","Saves the Day",694722
"And your love will be warm nights with pockets of moonlight","Chorus/Outro:","Saves the Day","This Is Not an Exit","Saves the Day",694722
"Spotlighting you as you drift, the actor in this play","Chorus/Outro:","Saves the Day","This Is Not an Exit","Saves the Day",694722
"And you walk across the stage, take a bow, hear the applause","Chorus/Outro:","Saves the Day","This Is Not an Exit","Saves the Day",694722
"And as the curtain falls, just know you did it all","Chorus/Outro:","Saves the Day","This Is Not an Exit","Saves the Day",694722
"The best that you knew how and you can hear them cheering now","Chorus/Outro:","Saves the Day","This Is Not an Exit","Saves the Day",694722
"So let a smile out and show your teeth cause you know you lived it well","Chorus/Outro:","Saves the Day","This Is Not an Exit","Saves the Day",694722
"Oh great","Oh great","Saves the Day","Three Miles Down","Saves the Day",1541849
"Here I go again","Oh great","Saves the Day","Three Miles Down","Saves the Day",1541849
"I'm stuck in this rut","Oh great","Saves the Day","Three Miles Down","Saves the Day",1541849
